,open,high,low,close,volume,datetime,close_dji,id,prct_close
0,,,,,,2020-01-02,3257.8501,0,
1,-0.005643042420783395,-0.0036800108051836533,-0.004076593286942876,-0.007059870556966441,0.0008790573266825863,2020-01-03,3234.8501,1,-0.7059870556966441
2,-0.002730649927357387,0.00021261803097871734,-0.002389629829544049,0.003533372380995159,0.06147419025854517,2020-01-06,3246.28003,2,0.3533372380995159
3,0.007555456674248173,-0.0005944795390275814,0.005534069323080537,-0.002803239374269184,-0.06904876608230115,2020-01-07,3237.1799300000002,3,-0.2803239374269184
4,-0.0010086863371783217,0.006829206546445921,0.0013117036074465904,0.004902452240274302,0.0878586589794117,2020-01-08,3253.05005,4,0.4902452240274302
5,0.00847280428749797,0.002604783435208091,0.008341907166115936,0.006655261882613894,-0.022172114735990567,2020-01-09,3274.69995,5,0.6655261882613894
6,0.004831563045977427,0.0022621672555780403,-0.0008609357161951658,-0.0028551776171127363,-0.11692534335241689,2020-01-10,3265.3501,6,-0.28551776171127363
7,-0.003254356530310698,0.0015656124495220247,0.002321418197851033,0.006976213668482334,0.07575856606193021,2020-01-13,3288.12988,7,0.6976213668482334
8,0.004347189051386868,0.0018612768422638926,0.0026801890166265885,-0.0015145326315395558,0.060395558358745216,2020-01-14,3283.1499,8,-0.15145326315395558
9,-0.0009375195660273894,0.0013386688927679025,0.001067988143525156,0.001870197885268654,0.014108640075522594,2020-01-15,3289.29004,9,0.1870197885268654
10,0.00630659570171499,0.005593241044360875,0.006745571939053674,0.00836655316659174,-0.0489017552544635,2020-01-16,3316.8100600000002,10,0.8366553166591739
11,0.006264041207737714,0.0038496672032390933,0.004856468006142478,0.0038621626708403856,0.04613474093938463,2020-01-17,3329.62012,11,0.38621626708403856
12,-0.0007912602586347406,-2.697995220179994e-05,-0.000677943608777154,-0.002651978208252803,0.11010040100914775,2020-01-21,3320.79004,12,-0.2651978208252803
13,0.0027069884700801072,0.002396541494850579,0.001034167383636042,0.00028907578872416906,-0.11825817106500314,2020-01-22,3321.75,13,0.028907578872416906
14,-0.0042792535523554776,-0.00326269932761869,-0.005472801466575028,0.0011409768947090448,0.040059670980841844,2020-01-23,3325.54004,14,0.11409768947090448
15,0.0052265627276526505,0.0018936812350436316,-0.006160172647856954,-0.009042161464999143,-0.015333903518324754,2020-01-24,3295.46997,15,-0.9042161464999143
16,-0.025783861096760896,-0.022299975267161765,-0.014331738417764806,-0.015730712302621908,0.03128296013358045,2020-01-27,3243.62988,16,-1.5730712302621908
17,0.002522262600858527,0.008263629554486007,0.005787593136497238,0.010053585398590581,-0.07752347571342633,2020-01-28,3276.23999,17,1.005358539859058
18,0.010478092663520178,0.002340369692976685,0.005738904891820162,-0.000866874834770659,0.016383495145630977,2020-01-29,3273.3999,18,-0.0866874834770659
19,-0.010035084907979885,-0.0022954695408987646,-0.00889083709354288,0.003134358866449638,0.05656297949504818,2020-01-30,3283.6599100000003,19,0.3134358866449638
20,0.007947344622938335,-0.0010894486148587124,-0.008671555312206092,-0.017705819601762762,0.19554558056637394,2020-01-31,3225.52002,20,-1.7705819601762762
21,-0.014218609604308874,-0.004231792556341651,0.00652630447100222,0.007254613164670465,-0.17004171976421378,2020-02-03,3248.91992,21,0.7254613164670465
22,0.013892127494944173,0.01177319476765426,0.013892127494944173,0.01498041539909667,0.0631760739347138,2020-02-04,3297.5900899999997,22,1.498041539909667
23,0.01350352480624406,0.009271515713026535,0.010101745982853183,0.011250594824537385,0.03063834686583311,2020-02-05,3334.6899399999998,23,1.1250594824537385
24,0.006018211182148736,0.00311000178308829,0.006228559788759025,0.003325673510743199,-0.06055763733901931,2020-02-06,3345.78003,24,0.3325673510743199
25,-0.0028042166103635635,-0.001953440327285283,-0.0036797646360425817,-0.005400854161951463,-0.03560155827906841,2020-02-07,3327.70996,25,-0.5400854161951463
